1398.00	-3.60
1398.00	-3.80
1634.00	-3.90
1634.00	-3.70
1634.00	-3.40
1634.00	-2.70
1777.00	-2.60
1777.00	-2.00
1777.00	-2.10
1777.00	-2.30
1752.00	-2.60
1752.00	-3.30
1752.00	-3.40
1752.00	-3.50
1609.00	-3.40
1609.00	-3.50
1609.00	-3.50
1609.00	-3.60
1465.00	-3.70
1465.00	-3.80
1465.00	-3.80
1465.00	-4.60
1392.00	-5.30
1392.00	-5.10
1392.00	-4.00
1392.00	-3.60
1581.00	-3.20
1581.00	-2.80
1581.00	-2.80
1581.00	-2.40
1776.00	-2.40
1776.00	-1.60
1776.00	-2.00
1776.00	-1.60
1958.00	-2.00
1958.00	-2.80
1958.00	-3.60
1958.00	-3.60
1899.00	-4.40
1899.00	-4.80
1899.00	-5.20
1899.00	-5.20
1453.00	-5.20
1453.00	-5.60
1453.00	-6.40
1453.00	-6.80
1546.00	-6.80
1546.00	-7.60
1546.00	-7.60
1546.00	-7.60
1694.00	-6.40
1694.00	-6.00
1694.00	-5.60
1694.00	-4.80
1693.00	-4.80
1693.00	-4.40
1693.00	-5.60
1693.00	-5.20
1716.00	-5.20
1716.00	-5.60
1716.00	-5.60
1716.00	-5.20
1783.00	-5.60
1783.00	-6.40
1783.00	-6.00
1783.00	-6.00
1535.00	-6.00
1535.00	-6.00
1535.00	-6.00
1535.00	-5.60
1505.00	-5.60
1505.00	-5.60
1505.00	-5.60
1505.00	-5.20
1642.00	-5.60
1642.00	-4.80
1642.00	-4.00
1642.00	-2.80
1656.00	-2.00
1656.00	-2.00
1656.00	-2.00
1656.00	-2.40
1605.00	-2.80
1605.00	-3.20
1605.00	-3.20
1605.00	-3.20
1793.00	-4.00
1793.00	-4.40
1793.00	-5.20
1793.00	-6.00
1663.00	-6.40
1663.00	-7.20
1663.00	-7.60
1663.00	-8.40
1750.00	-9.20
1750.00	-9.20
1750.00	-10.00
1750.00	-10.40
1935.00	-10.40
1935.00	-10.40
1935.00	-9.60
1935.00	-9.60
1937.00	-8.80
1937.00	-8.80
1937.00	-9.20
1937.00	-10.40
2032.00	-10.40
2032.00	-10.80
2032.00	-10.80
2032.00	-11.20
2043.00	-11.20
2043.00	-11.60
2043.00	-11.60
2043.00	-12.00
1685.00	-12.00
1685.00	-12.40
1685.00	-12.80
1685.00	-13.20
1762.00	-13.20
1762.00	-14.00
1762.00	-14.80
1762.00	-15.20
1935.00	-14.00
1935.00	-13.60
1935.00	-12.80
1935.00	-11.60
1870.00	-10.80
1870.00	-10.40
1870.00	-10.00
1870.00	-9.60
1960.00	-10.00
1960.00	-11.60
1960.00	-12.80
1960.00	-13.20
2087.00	-13.60
2087.00	-14.00
2087.00	-14.00
2087.00	-15.60
1722.00	-16.40
1722.00	-16.80
1722.00	-17.60
1722.00	-18.00
1783.00	-18.80
1783.00	-18.80
1783.00	-19.20
1783.00	-19.60
2064.00	-19.60
2064.00	-18.40
2064.00	-17.20
2064.00	-15.60
1936.00	-14.40
1936.00	-13.20
1936.00	-12.40
1936.00	-12.40
1936.00	-12.40
1936.00	-13.20
1936.00	-14.80
1936.00	-16.00
2136.00	-16.00
2136.00	-17.20
2136.00	-18.00
2136.00	-18.40
1829.00	-18.80
1829.00	-18.40
1829.00	-18.00
1829.00	-17.60
1803.00	-17.20
1803.00	-17.60
1803.00	-18.00
1803.00	-18.40
2026.00	-17.20
2026.00	-13.20
2026.00	-11.20
2026.00	-9.20
2049.00	-7.60
2049.00	-6.80
2049.00	-6.40
2049.00	-7.20
2067.00	-8.00
2067.00	-9.60
2067.00	-10.80
2067.00	-13.60
2052.00	-13.60
2052.00	-14.00
2052.00	-14.40
2052.00	-15.60
1795.00	-15.60
1795.00	-15.60
1795.00	-16.80
1795.00	-17.20
1786.00	-17.20
1786.00	-17.60
1786.00	-18.00
1786.00	-18.00
1895.00	-17.60
1895.00	-15.20
1895.00	-12.80
1895.00	-10.00
2035.00	-8.00
2035.00	-6.40
2035.00	-5.60
2035.00	-4.40
2057.00	-5.60
2057.00	-7.60
2057.00	-7.60
2057.00	-6.80
2080.00	-6.80
2080.00	-7.20
2080.00	-6.40
2080.00	-6.40
1650.00	-6.40
1650.00	-6.80
1650.00	-6.00
1650.00	-6.00
1655.00	-5.60
1655.00	-5.60
1655.00	-5.20
1655.00	-5.20
1703.00	-4.80
1703.00	-3.60
1703.00	-3.20
1703.00	-2.40
1597.00	-1.60
1597.00	-1.20
1597.00	-2.00
1597.00	-2.80
1591.00	-3.20
1591.00	-3.20
1591.00	-3.20
1591.00	-2.80
1680.00	-2.80
1680.00	-2.80
1680.00	-2.80
1680.00	-4.80
1525.00	-5.00
1525.00	-5.00
1525.00	-5.50
1525.00	-6.10
1574.00	-6.70
1574.00	-7.30
1574.00	-7.20
1574.00	-8.40
1868.00	-8.80
1868.00	-9.20
1868.00	-8.40
1868.00	-9.20
1885.00	-9.60
1885.00	-9.60
1885.00	-8.80
1885.00	-9.20
2004.00	-9.60
2004.00	-10.40
2004.00	-10.80
2004.00	-10.80
2123.00	-11.20
2123.00	-12.00
2123.00	-12.00
2123.00	-12.00
1891.00	-12.00
1891.00	-12.40
1891.00	-12.40
1891.00	-13.20
1774.00	-13.20
1774.00	-13.20
1774.00	-13.20
1774.00	-14.00
2011.00	-13.60
2011.00	-13.20
2011.00	-11.20
2011.00	-10.00
1912.00	-9.20
1912.00	-8.40
1912.00	-9.20
1912.00	-9.60
1983.00	-10.00
1983.00	-11.20
1983.00	-12.00
1983.00	-12.80
2185.00	-14.00
2185.00	-14.40
2185.00	-15.20
2185.00	-15.20
1833.00	-15.10
1833.00	-15.00
1833.00	-15.00
1833.00	-15.70
1870.00	-16.10
1870.00	-16.00
1870.00	-16.50
1870.00	-17.00
2121.00	-17.90
2121.00	-16.50
2121.00	-16.10
2121.00	-15.10
2000.00	-14.00
2000.00	-13.20
2000.00	-11.80
2000.00	-12.10
2079.00	-13.20
2079.00	-12.90
2079.00	-13.90
2079.00	-15.30
2313.00	-15.50
2313.00	-16.00
2313.00	-16.50
2313.00	-17.00
1927.00	-18.30
1927.00	-19.50
1927.00	-20.00
1927.00	-20.60
1962.00	-21.00
1962.00	-21.30
1962.00	-20.80
1962.00	-21.20
2230.00	-20.80
2230.00	-19.20
2230.00	-17.20
2230.00	-14.00
2005.00	-12.00
2005.00	-11.60
2005.00	-10.80
2005.00	-10.40
2085.00	-10.40
2085.00	-11.20
2085.00	-13.60
2085.00	-15.20
2212.00	-16.00
2212.00	-15.60
2212.00	-13.60
2212.00	-12.40
1800.00	-11.60
1800.00	-10.80
1800.00	-10.40
1800.00	-10.80
1784.00	-10.00
1784.00	-9.60
1784.00	-9.20
1784.00	-9.20
1813.00	-8.40
1813.00	-6.80
1813.00	-5.20
1813.00	-4.40
1852.00	-3.60
1852.00	-1.60
1852.00	-1.60
1852.00	-2.40
1739.00	-2.80
1739.00	-2.80
1739.00	-3.20
1739.00	-3.20
1706.00	-3.60
1706.00	-3.20
1706.00	-3.60
1706.00	-4.80
1475.00	-4.50
1475.00	-4.30
1475.00	-4.20
1475.00	-4.00
1414.00	-3.90
1414.00	-3.80
1414.00	-3.40
1414.00	-3.00
1496.00	-3.40
1496.00	-3.00
1496.00	-2.40
1496.00	-1.50
1648.00	-0.90
1648.00	0.20
1648.00	0.60
1648.00	0.60
1715.00	-0.20
1715.00	-0.50
1715.00	0.40
1715.00	-0.40
1765.00	-0.80
1765.00	-0.80
1765.00	-1.60
1765.00	-4.40
1533.00	-4.70
1533.00	-5.00
1533.00	-5.10
1533.00	-6.30
1524.00	-6.70
1524.00	-6.50
1524.00	-6.30
1524.00	-5.80
1700.00	-5.40
1700.00	-4.50
1700.00	-4.00
1700.00	-3.50
1724.00	-2.90
1724.00	-2.70
1724.00	-2.10
1724.00	-2.10
1782.00	-2.30
1782.00	-2.30
1782.00	-2.40
1782.00	-2.40
1770.00	-2.40
1770.00	-2.40
1770.00	-2.40
1770.00	-2.10
1420.00	-2.10
1420.00	-2.50
1420.00	-2.50
1420.00	-2.70
1448.00	-2.70
1448.00	-2.10
1448.00	-0.40
1448.00	0.00
1672.00	-0.40
1672.00	0.00
1672.00	0.00
1672.00	0.80
1496.00	0.00
1496.00	0.00
1496.00	0.00
1496.00	0.40
1520.00	0.00
1520.00	0.00
1520.00	0.40
1520.00	0.40
1553.00	0.40
1553.00	0.00
1553.00	0.00
1553.00	-0.40
1374.00	-0.80
1374.00	-0.40
1374.00	0.00
1374.00	0.00
1390.00	-0.80
1390.00	-1.20
1390.00	-0.80
1390.00	-0.80
1474.00	0.00
1474.00	0.00
1474.00	0.80
1474.00	0.80
1395.00	0.80
1395.00	1.20
1395.00	0.80
1395.00	1.20
1505.00	0.80
1505.00	0.80
1505.00	0.80
1505.00	0.80
1585.00	0.40
1585.00	0.00
1585.00	-0.80
1585.00	-1.20
1291.00	-1.20
1291.00	-1.60
1291.00	-1.60
1291.00	-1.60
1350.00	-1.20
1350.00	-0.40
1350.00	0.00
1350.00	-0.40
1453.00	-0.40
1453.00	0.40
1453.00	0.40
1453.00	0.80
1366.00	1.20
1366.00	2.40
1366.00	2.00
1366.00	2.00
1347.50	2.00
1347.50	2.40
1347.50	1.60
1347.50	1.60
1458.00	1.20
1458.00	1.20
1458.00	1.60
1458.00	1.60
1256.00	1.20
1256.00	1.60
1256.00	1.60
1256.00	1.60
1232.00	1.20
1232.00	1.20
1232.00	1.20
1232.00	1.20
1390.00	1.20
1390.00	1.20
1390.00	2.00
1390.00	2.40
1361.50	2.40
1361.50	2.80
1361.50	2.80
1361.50	2.80
1404.00	2.80
1404.00	2.80
1404.00	2.40
1404.00	2.40
1419.00	2.00
1419.00	2.40
1419.00	2.00
1419.00	1.60
1179.00	2.00
1179.00	2.80
1179.00	3.20
1179.00	2.80
1130.00	3.20
1130.00	3.20
1130.00	3.60
1130.00	3.60
1436.00	3.20
1436.00	3.20
1436.00	3.60
1436.00	3.20
1516.00	3.60
1516.00	3.60
1516.00	4.00
1516.00	4.00
1514.00	3.20
1514.00	3.20
1514.00	3.20
1514.00	3.20
1500.00	3.20
1500.00	3.20
1500.00	3.20
1500.00	3.20
1194.00	2.40
1194.00	2.40
1194.00	2.40
1194.00	2.00
1176.00	2.00
1176.00	2.00
1176.00	2.00
1176.00	2.00
1406.00	2.00
1406.00	2.40
1406.00	2.80
1406.00	2.80
1537.00	3.20
1537.00	3.20
1537.00	3.20
1537.00	4.00
1608.00	3.60
1608.00	3.20
1608.00	2.80
1608.00	2.40
1675.00	2.80
1675.00	2.40
1675.00	2.40
1675.00	-0.10
